ark_key,display_code,id,image,image_back,legacy_id,name,numeric_id,series,series_group,status,type
M8T,0192M8T,YW-ARK-0146,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0146.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0146.png,YKW-ARK-0146,N'more,28829,Yo-kai Keystone K 02 - Goku Yo-kai War!,Yo-kai Keystone K Series,confirmed,Ark
M8U,0193M8U,YW-ARK-0147,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0147.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0147.png,YKW-ARK-0147,Cheeksqueek,28830,Yo-kai Keystone K 02 - Goku Yo-kai War!,Yo-kai Keystone K Series,confirmed,Ark
M8V,0194M8V,YW-ARK-0148,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0148.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0148.png,YKW-ARK-0148,Liarbird,28831,Yo-kai Keystone K 02 - Goku Yo-kai War!,Yo-kai Keystone K Series,confirmed,Ark
M8W,0195M8W,YW-ARK-0149,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0149.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0149.png,YKW-ARK-0149,Snottle,28832,Yo-kai Keystone K 02 - Goku Yo-kai War!,Yo-kai Keystone K Series,confirmed,Ark
,,YW-ARK-0150,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0150.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0150.png,YKW-ARK-0150,Fuu-kun/Fuujin,,Yo-kai Keystone K 03 - Shadowside Yo-kai Again!,Yo-kai Keystone K Series,missing,Ark
M4O,0043M4O,YW-ARK-0151,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0151.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0151.png,YKW-ARK-0151,Rai-chan/Raijin,28680,Yo-kai Keystone K 03 - Shadowside Yo-kai Again!,Yo-kai Keystone K Series,confirmed,Ark
,,YW-ARK-0152,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0152.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0152.png,YKW-ARK-0152,Shogunyan/Shogunyan & Robonyan F,,Yo-kai Keystone K 03 - Shadowside Yo-kai Again!,Yo-kai Keystone K Series,missing,Ark
M5U,0085M5U,YW-ARK-0153,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0153.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0153.png,YKW-ARK-0153,Uribou/Inosasaou,28722,Yo-kai Keystone K 03 - Shadowside Yo-kai Again!,Yo-kai Keystone K Series,confirmed,Ark
M7Y,0161M7Y,YW-ARK-0154,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0154.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0154.png,YKW-ARK-0154,Hi no Shin,28798,Yo-kai Keystone K 03 - Shadowside Yo-kai Again!,Yo-kai Keystone K Series,single_scan,Ark
,,YW-ARK-0155,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0155.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0155.png,YKW-ARK-0155,Arachnus (Extreme Rare),,Yo-kai Keystone K 03 - Shadowside Yo-kai Again!,Yo-kai Keystone K Series,missing,Ark
,,YW-ARK-0156,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0156.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0156.png,YKW-ARK-0156,Toadal Dude (Extreme Rare),,Yo-kai Keystone K 03 - Shadowside Yo-kai Again!,Yo-kai Keystone K Series,missing,Ark
MBL,0292MBL,YW-ARK-0157,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0157.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0157.png,YKW-ARK-0157,Hi no Shin (Shadowside),28929,Yo-kai Keystone K 03 - Shadowside Yo-kai Again!,Yo-kai Keystone K Series,single_scan,Ark
M9P,0224M9P,YW-ARK-0158,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0158.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0158.png,YKW-ARK-0158,Komasan/Koma Kaachan,28861,Yo-kai Keystone K 03 - Shadowside Yo-kai Again!,Yo-kai Keystone K Series,single_scan,Ark
M9R,0226M9R,YW-ARK-0159,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0159.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0159.png,YKW-ARK-0159,Roughraff & Jibanyan/Baddinyan,28863,Yo-kai Keystone K 03 - Shadowside Yo-kai Again!,Yo-kai Keystone K Series,confirmed,Ark
M3P,0008M3P,YW-ARK-0160,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0160.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0160.png,YKW-ARK-0160,Hare-onna/Ame-onna,28645,Yo-kai Keystone K 03 - Shadowside Yo-kai Again!,Yo-kai Keystone K Series,confirmed,Ark
M5T,0084M5T,YW-ARK-0161,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0161.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0161.png,YKW-ARK-0161,Gyuuki,28721,Yo-kai Keystone K 03 - Shadowside Yo-kai Again!,Yo-kai Keystone K Series,confirmed,Ark
M68,0099M68,YW-ARK-0162,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0162.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0162.png,YKW-ARK-0162,Ungaikyo (Shadowside),28736,Yo-kai Keystone K 03 - Shadowside Yo-kai Again!,Yo-kai Keystone K Series,confirmed,Ark
M9G,0215M9G,YW-ARK-0163,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0163.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0163.png,YKW-ARK-0163,Shirokuma,28852,Yo-kai Keystone K 03 - Shadowside Yo-kai Again!,Yo-kai Keystone K Series,confirmed,Ark
M9H,0216M9H,YW-ARK-0164,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0164.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0164.png,YKW-ARK-0164,Punkupine,28853,Yo-kai Keystone K 03 - Shadowside Yo-kai Again!,Yo-kai Keystone K Series,single_scan,Ark
M9Y,0233M9Y,YW-ARK-0165,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0165.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0165.png,YKW-ARK-0165,Sgt. Burly,28870,Yo-kai Keystone K 03 - Shadowside Yo-kai Again!,Yo-kai Keystone K Series,confirmed,Ark
M9Z,0234M9Z,YW-ARK-0166,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0166.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0166.png,YKW-ARK-0166,Arachnus,28871,Yo-kai Keystone K 03 - Shadowside Yo-kai Again!,Yo-kai Keystone K Series,confirmed,Ark
MA2,0237MA2,YW-ARK-0167,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0167.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0167.png,YKW-ARK-0167,Toadal Dude,28874,Yo-kai Keystone K 03 - Shadowside Yo-kai Again!,Yo-kai Keystone K Series,single_scan,Ark
M3Q,0009M3Q,YW-ARK-0168,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0168.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0168.png,YKW-ARK-0168,Kyunshii/Zukkyunshii,28646,Yo-kai Keystone K 03 - Shadowside Yo-kai Again!,Yo-kai Keystone K Series,confirmed,Ark
M69,0100M69,YW-ARK-0169,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0169.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0169.png,YKW-ARK-0169,Narikama,28737,Yo-kai Keystone K 03 - Shadowside Yo-kai Again!,Yo-kai Keystone K Series,confirmed,Ark
M79,0136M79,YW-ARK-0170,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0170.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0170.png,YKW-ARK-0170,Kantaro/Jihanki,28773,Yo-kai Keystone K 03 - Shadowside Yo-kai Again!,Yo-kai Keystone K Series,single_scan,Ark
M9I,0217M9I,YW-ARK-0171,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0171.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0171.png,YKW-ARK-0171,Gomendako,28854,Yo-kai Keystone K 03 - Shadowside Yo-kai Again!,Yo-kai Keystone K Series,confirmed,Ark
MBR,0298MBR,YW-ARK-0172,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0172.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0172.png,YKW-ARK-0172,Blobgoblin,28935,Yo-kai Keystone K 03 - Shadowside Yo-kai Again!,Yo-kai Keystone K Series,confirmed,Ark
M9F,0214M9F,YW-ARK-0173,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0173.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0173.png,YKW-ARK-0173,Kakusei Enma,28851,Yo-kai Keystone K SP - Extreme! Shadowside!,Yo-kai Keystone K Series,single_scan,Ark
MHQ,0498MHQ,YW-ARK-0174,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0174.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0174.png,YKW-ARK-0174,Overseer,29150,Yo-kai Keystone K SP - Extreme! Shadowside!,Yo-kai Keystone K Series,confirmed,Ark
MI0,0508MI0,YW-ARK-0175,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0175.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0175.png,YKW-ARK-0175,Juno,29160,Yo-kai Keystone K SP - Extreme! Shadowside!,Yo-kai Keystone K Series,single_scan,Ark
MI1,0509MI1,YW-ARK-0176,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0176.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0176.png,YKW-ARK-0176,Juno & Summer,29161,Yo-kai Keystone K SP - Extreme! Shadowside!,Yo-kai Keystone K Series,single_scan,Ark
MI2,0510MI2,YW-ARK-0177,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0177.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0177.png,YKW-ARK-0177,Saros,29162,Yo-kai Keystone K SP - Extreme! Shadowside!,Yo-kai Keystone K Series,single_scan,Ark
MI3,0511MI3,YW-ARK-0178,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0178.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0178.png,YKW-ARK-0178,Yami Enma,29163,Yo-kai Keystone K SP - Extreme! Shadowside!,Yo-kai Keystone K Series,single_scan,Ark
,,YW-ARK-0179,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0179.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0179.png,YKW-ARK-0179,Boreas,,Yo-kai Keystone K SP - Extreme! Shadowside!,Yo-kai Keystone K Series,missing,Ark
,,YW-ARK-0180,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0180.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0180.png,YKW-ARK-0180,Boreas & Cole,,Yo-kai Keystone K SP - Extreme! Shadowside!,Yo-kai Keystone K Series,missing,Ark
,,YW-ARK-0181,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0181.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0181.png,YKW-ARK-0181,Hakushu,,Yo-kai Keystone K SP - Extreme! Shadowside!,Yo-kai Keystone K Series,missing,Ark
MCB,0303MCB,YW-ARK-0182,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0182.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0182.png,YKW-ARK-0182,Jorogumo,28955,Yo-kai Keystone K SP - Extreme! Shadowside!,Yo-kai Keystone K Series,confirmed,Ark
,,YW-ARK-0183,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0183.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0183.png,YKW-ARK-0183,Fukurou,,Yo-kai Keystone K SP - Extreme! Shadowside!,Yo-kai Keystone K Series,missing,Ark
MBA,0281MBA,YW-ARK-0184,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0184.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0184.png,YKW-ARK-0184,Black Dianyan & Ruby Shurakoma/Seven Jewel Generals,28918,Yo-kai Keystone K SP - Extreme! Shadowside!,Yo-kai Keystone K Series,single_scan,Ark
MB9,0280MB9,YW-ARK-0185,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0185.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0185.png,YKW-ARK-0185,Gemnyans/Crystal Bushinyan,28917,Yo-kai Keystone K 04 - Many Treasures! Collected and Treasured Yo-kai!,Yo-kai Keystone K Series,confirmed,Ark
MBF,0286MBF,YW-ARK-0186,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0186.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0186.png,YKW-ARK-0186,Shikakusho Kaichi,28923,Yo-kai Keystone K 04 - Many Treasures! Collected and Treasured Yo-kai!,Yo-kai Keystone K Series,single_scan,Ark
MBC,0283MBC,YW-ARK-0187,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0187.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0187.png,YKW-ARK-0187,Soyokusho Ran,28920,Yo-kai Keystone K 04 - Many Treasures! Collected and Treasured Yo-kai!,Yo-kai Keystone K Series,single_scan,Ark
MAN,0258MAN,YW-ARK-0188,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0188.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0188.png,YKW-ARK-0188,Blizzaria/Beach-hime,28895,Yo-kai Keystone K 04 - Many Treasures! Collected and Treasured Yo-kai!,Yo-kai Keystone K Series,confirmed,Ark
MBD,0284MBD,YW-ARK-0189,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0189.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0189.png,YKW-ARK-0189,Hekikakusho Gyuma,28921,Yo-kai Keystone K 04 - Many Treasures! Collected and Treasured Yo-kai!,Yo-kai Keystone K Series,confirmed,Ark
MAL,0256MAL,YW-ARK-0190,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0190.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0190.png,YKW-ARK-0190,Kuro Nyankishi,28893,Yo-kai Keystone K 04 - Many Treasures! Collected and Treasured Yo-kai!,Yo-kai Keystone K Series,confirmed,Ark
MAR,0262MAR,YW-ARK-0191,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0191.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0191.png,YKW-ARK-0191,Shiro Nyanmajo,28899,Yo-kai Keystone K 04 - Many Treasures! Collected and Treasured Yo-kai!,Yo-kai Keystone K Series,confirmed,Ark
MB8,0279MB8,YW-ARK-0192,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0192.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0192.png,YKW-ARK-0192,Tsundora-hime/Hyogaki-hime,28916,Yo-kai Keystone K 04 - Many Treasures! Collected and Treasured Yo-kai!,Yo-kai Keystone K Series,confirmed,Ark
MA1,0236MA1,YW-ARK-0193,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0193.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0193.png,YKW-ARK-0193,Hovernyan,28873,Yo-kai Keystone K 04 - Many Treasures! Collected and Treasured Yo-kai!,Yo-kai Keystone K Series,confirmed,Ark
MAX,0268MAX,YW-ARK-0194,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0194.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0194.png,YKW-ARK-0194,Sir Nyansalot,28905,Yo-kai Keystone K 04 - Many Treasures! Collected and Treasured Yo-kai!,Yo-kai Keystone K Series,confirmed,Ark
MAF,0250MAF,YW-ARK-0195,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0195.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0195.png,YKW-ARK-0195,Maginyan,28887,Yo-kai Keystone K 04 - Many Treasures! Collected and Treasured Yo-kai!,Yo-kai Keystone K Series,confirmed,Ark
MA0,0235MA0,YW-ARK-0196,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0196.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0196.png,YKW-ARK-0196,Illuminoct,28872,Yo-kai Keystone K 04 - Many Treasures! Collected and Treasured Yo-kai!,Yo-kai Keystone K Series,confirmed,Ark
MA3,0238MA3,YW-ARK-0197,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0197.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0197.png,YKW-ARK-0197,Darkyubi,28875,Yo-kai Keystone K 04 - Many Treasures! Collected and Treasured Yo-kai!,Yo-kai Keystone K Series,confirmed,Ark
M9T,0228M9T,YW-ARK-0198,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0198.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0198.png,YKW-ARK-0198,Robonyan,28865,Yo-kai Keystone K 04 - Many Treasures! Collected and Treasured Yo-kai!,Yo-kai Keystone K Series,confirmed,Ark
MAS,0263MAS,YW-ARK-0199,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0199.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0199.png,YKW-ARK-0199,Baddinyan,28900,Yo-kai Keystone K 04 - Many Treasures! Collected and Treasured Yo-kai!,Yo-kai Keystone K Series,confirmed,Ark
M9V,0230M9V,YW-ARK-0200,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0200.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0200.png,YKW-ARK-0200,Gargaros,28867,Yo-kai Keystone K 04 - Many Treasures! Collected and Treasured Yo-kai!,Yo-kai Keystone K Series,confirmed,Ark
M9O,0223M9O,YW-ARK-0201,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0201.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0201.png,YKW-ARK-0201,Noko,28860,Yo-kai Keystone K 04 - Many Treasures! Collected and Treasured Yo-kai!,Yo-kai Keystone K Series,confirmed,Ark
MAG,0251MAG,YW-ARK-0202,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0202.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0202.png,YKW-ARK-0202,Bananose,28888,Yo-kai Keystone K 04 - Many Treasures! Collected and Treasured Yo-kai!,Yo-kai Keystone K Series,confirmed,Ark
M9K,0219M9K,YW-ARK-0203,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0203.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0203.png,YKW-ARK-0203,Frostina,28856,Yo-kai Keystone K 04 - Many Treasures! Collected and Treasured Yo-kai!,Yo-kai Keystone K Series,confirmed,Ark
M9L,0220M9L,YW-ARK-0204,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0204.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0204.png,YKW-ARK-0204,Roughraff,28857,Yo-kai Keystone K 04 - Many Treasures! Collected and Treasured Yo-kai!,Yo-kai Keystone K Series,confirmed,Ark
MA8,0243MA8,YW-ARK-0205,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0205.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0205.png,YKW-ARK-0205,Molar Petite,28880,Yo-kai Keystone K 04 - Many Treasures! Collected and Treasured Yo-kai!,Yo-kai Keystone K Series,confirmed,Ark
MA4,0239MA4,YW-ARK-0206,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0206.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0206.png,YKW-ARK-0206,Sandmeh,28876,Yo-kai Keystone K 04 - Many Treasures! Collected and Treasured Yo-kai!,Yo-kai Keystone K Series,confirmed,Ark
M9J,0218M9J,YW-ARK-0207,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0207.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0207.png,YKW-ARK-0207,Dimmy,28855,Yo-kai Keystone K 04 - Many Treasures! Collected and Treasured Yo-kai!,Yo-kai Keystone K Series,confirmed,Ark
M9X,0232M9X,YW-ARK-0208,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/front/YW-ARK-0208.png,https://raw.githubusercontent.com/NFCSPOOFER/YWAPI/main/images/ark/back/YW-ARK-0208.png,YKW-ARK-0208,Gilgaros,28869,Yo-kai Keystone K 05 - Challenge! The Conclusion of the Seven Valuable Jewel Generals!,Yo-kai Keystone K Series,single_scan,Ark
